"SMPT_NORTHING","SMPT_EASTING","SMPT","DATE_TIME","MEAS_RESULT","MEAS_DETERMINAND_CODE","MEAS_SIGN","SAMP_ID"
188169,352463,"T CHARSTON RCKS",2017-03-01 09:40:00,0.00053,"0731",NA,4673531
188169,352463,"T CHARSTON RCKS",2017-03-01 09:40:00,8e-04,"0733",NA,4673531
188169,352463,"T CHARSTON RCKS",2017-03-01 09:40:00,0.00029,"6399",NA,4673531
193100,356000,"SEDBURY CLIFFS",2015-01-27 12:10:00,0.01,"0733","<",4610271
193100,356000,"SEDBURY CLIFFS",2015-01-27 12:10:00,0.01,"6399","<",4610271
193100,356000,"SEDBURY CLIFFS",2015-01-27 12:10:00,0.01,"0714","<",4610271
193100,356000,"SEDBURY CLIFFS",2015-01-27 12:10:00,0.01,"0731","<",4610271
193100,356000,"SEDBURY CLIFFS",2016-07-20 09:15:00,0.0345,"0714",NA,4654888
193100,356000,"SEDBURY CLIFFS",2016-07-20 09:15:00,0.0366,"0731",NA,4654888
193100,356000,"SEDBURY CLIFFS",2016-07-20 09:15:00,0.0178,"0733",NA,4654888
193100,356000,"SEDBURY CLIFFS",2016-07-20 09:15:00,0.0351,"6399",NA,4654888
193100,356000,"SEDBURY CLIFFS",2015-10-02 11:00:00,0.01,"0714","<",4630455
193100,356000,"SEDBURY CLIFFS",2015-10-02 11:00:00,0.01,"0731","<",4630455
193100,356000,"SEDBURY CLIFFS",2015-10-02 11:00:00,0.01,"0733","<",4630455
193100,356000,"SEDBURY CLIFFS",2015-09-04 10:30:00,0.01,"0714","<",4628249
193100,356000,"SEDBURY CLIFFS",2015-09-04 10:30:00,0.01,"0731","<",4628249
193100,356000,"SEDBURY CLIFFS",2015-09-04 10:30:00,0.01,"0733","<",4628249
193100,356000,"SEDBURY CLIFFS",2015-09-04 10:30:00,0.01,"6399","<",4628249
193100,356000,"SEDBURY CLIFFS",2015-10-02 11:00:00,0.01,"6399","<",4630455
193100,356000,"SEDBURY CLIFFS",2015-12-15 11:25:00,0.002,"0714",">",4637075
193100,356000,"SEDBURY CLIFFS",2015-12-15 11:25:00,0.002,"0731",">",4637075
193100,356000,"SEDBURY CLIFFS",2015-12-15 11:25:00,0.002,"0733",">",4637075
193100,356000,"SEDBURY CLIFFS",2015-12-15 11:25:00,0.002,"6399",">",4637075
193100,356000,"SEDBURY CLIFFS",2016-10-05 09:30:00,0.00029,"0714",NA,4661041
193100,356000,"SEDBURY CLIFFS",2016-10-05 09:30:00,0.00032,"0731",NA,4661041
193100,356000,"SEDBURY CLIFFS",2016-10-05 09:30:00,0.00013,"0733",NA,4661041
193100,356000,"SEDBURY CLIFFS",2016-10-05 09:30:00,0.00023,"6399",NA,4661041
193100,356000,"SEDBURY CLIFFS",2015-04-22 11:25:00,0.01,"0714","<",4617063
193100,356000,"SEDBURY CLIFFS",2015-04-22 11:25:00,0.0157,"0731",NA,4617063
193100,356000,"SEDBURY CLIFFS",2015-04-22 11:25:00,0.01,"0733","<",4617063
193100,356000,"SEDBURY CLIFFS",2015-04-22 11:25:00,0.01,"6399","<",4617063
193100,356000,"SEDBURY CLIFFS",2015-02-25 11:25:00,0.01,"0714","<",4612925
193100,356000,"SEDBURY CLIFFS",2015-02-25 11:25:00,0.01,"0731","<",4612925
193100,356000,"SEDBURY CLIFFS",2015-02-25 11:25:00,0.01,"0733","<",4612925
193100,356000,"SEDBURY CLIFFS",2015-02-25 11:25:00,0.01,"6399","<",4612925
193100,356000,"SEDBURY CLIFFS",2015-06-05 10:45:00,0.01,"0714","<",4620802
193100,356000,"SEDBURY CLIFFS",2015-06-05 10:45:00,0.01,"0731","<",4620802
193100,356000,"SEDBURY CLIFFS",2015-06-05 10:45:00,0.01,"0733","<",4620802
193100,356000,"SEDBURY CLIFFS",2015-06-05 10:45:00,0.01,"6399","<",4620802
193100,356000,"SEDBURY CLIFFS",2015-03-26 11:20:00,0.01,"0714","<",4614799
193100,356000,"SEDBURY CLIFFS",2015-03-26 11:20:00,0.01,"0731","<",4614799
193100,356000,"SEDBURY CLIFFS",2015-03-26 11:20:00,0.01,"0733","<",4614799
193100,356000,"SEDBURY CLIFFS",2015-03-26 11:20:00,0.01,"6399","<",4614799
193100,356000,"SEDBURY CLIFFS",2016-12-06 10:15:00,0.344,"0714",NA,4666530
193100,356000,"SEDBURY CLIFFS",2016-12-06 10:15:00,0.217,"0731",NA,4666530
193100,356000,"SEDBURY CLIFFS",2016-12-06 10:15:00,0.106,"0733",NA,4666530
193100,356000,"SEDBURY CLIFFS",2016-12-06 10:15:00,0.233,"6399",NA,4666530
193100,356000,"SEDBURY CLIFFS",2016-02-26 10:55:00,0.05,"6399",">",4642053
193100,356000,"SEDBURY CLIFFS",2015-08-20 11:05:00,0.01,"0714","<",4626942
193100,356000,"SEDBURY CLIFFS",2015-08-20 11:05:00,0.01,"0731","<",4626942
193100,356000,"SEDBURY CLIFFS",2015-08-20 11:05:00,0.01,"0733","<",4626942
193100,356000,"SEDBURY CLIFFS",2015-08-20 11:05:00,0.01,"6399","<",4626942
193100,356000,"SEDBURY CLIFFS",2016-02-26 10:55:00,0.05,"0714",">",4642053
193100,356000,"SEDBURY CLIFFS",2016-02-26 10:55:00,0.05,"0731",">",4642053
193100,356000,"SEDBURY CLIFFS",2016-02-26 10:55:00,0.0468,"0733",NA,4642053
193100,356000,"SEDBURY CLIFFS",2016-04-12 10:15:00,0.0575,"0714",">",4645980
193100,356000,"SEDBURY CLIFFS",2016-04-12 10:15:00,0.0575,"0731",">",4645980
193100,356000,"SEDBURY CLIFFS",2016-04-12 10:15:00,0.0575,"0733",">",4645980
193100,356000,"SEDBURY CLIFFS",2016-04-12 10:15:00,0.0575,"6399",">",4645980
193100,356000,"SEDBURY CLIFFS",2016-03-11 09:35:00,0.05,"0714",">",4642998
193100,356000,"SEDBURY CLIFFS",2016-03-11 09:35:00,0.05,"0731",">",4642998
193100,356000,"SEDBURY CLIFFS",2016-03-11 09:35:00,0.05,"0733",">",4642998
193100,356000,"SEDBURY CLIFFS",2016-03-11 09:35:00,0.05,"6399",">",4642998
193100,356000,"SEDBURY CLIFFS",2016-09-07 11:20:00,0.0533,"6399",">",4658769
193100,356000,"SEDBURY CLIFFS",2016-09-07 11:20:00,0.0533,"0714",">",4658769
193100,356000,"SEDBURY CLIFFS",2016-09-07 11:20:00,0.0533,"0731",">",4658769
193100,356000,"SEDBURY CLIFFS",2016-09-07 11:20:00,0.0533,"0733",">",4658769
193100,356000,"SEDBURY CLIFFS",2016-05-26 10:10:00,0.05,"0714",">",4649049
193100,356000,"SEDBURY CLIFFS",2016-05-26 10:10:00,0.05,"0731",">",4649049
193100,356000,"SEDBURY CLIFFS",2016-05-26 10:10:00,0.05,"0733",">",4649049
193100,356000,"SEDBURY CLIFFS",2016-05-26 10:10:00,0.05,"6399",">",4649049
193100,356000,"SEDBURY CLIFFS",2017-01-30 10:05:00,0.00716,"0733",NA,4670768
193100,356000,"SEDBURY CLIFFS",2017-01-30 10:05:00,0.016,"6399",NA,4670768
193100,356000,"SEDBURY CLIFFS",2017-01-30 10:05:00,0.0218,"0714",NA,4670768
193100,356000,"SEDBURY CLIFFS",2017-01-30 10:05:00,0.0161,"0731",NA,4670768
193100,356000,"SEDBURY CLIFFS",2017-03-17 09:45:00,0.00027,"0714",NA,4674577
193100,356000,"SEDBURY CLIFFS",2017-03-17 09:45:00,0.00028,"0731",NA,4674577
193100,356000,"SEDBURY CLIFFS",2017-03-17 09:45:00,0.00012,"0733",NA,4674577
193100,356000,"SEDBURY CLIFFS",2017-03-17 09:45:00,2e-04,"6399",NA,4674577
193100,356000,"SEDBURY CLIFFS",2017-03-01 09:00:00,4e-04,"0714",NA,4673533
193100,356000,"SEDBURY CLIFFS",2017-03-01 09:00:00,0.00073,"0731",NA,4673533
193100,356000,"SEDBURY CLIFFS",2017-03-01 09:00:00,0.00016,"0733",NA,4673533
193100,356000,"SEDBURY CLIFFS",2017-03-01 09:00:00,0.00032,"6399",NA,4673533
198800,364300,"HAYWARD ROCK",2016-10-04 09:55:00,0.127,"6399",NA,4660950
198800,364300,"HAYWARD ROCK",2016-10-04 09:55:00,0.159,"0714",NA,4660950
198800,364300,"HAYWARD ROCK",2016-10-04 09:55:00,0.128,"0731",NA,4660950
198800,364300,"HAYWARD ROCK",2016-10-04 09:55:00,0.0634,"0733",NA,4660950
198800,364300,"HAYWARD ROCK",2015-01-26 10:50:00,0.01,"0733","<",4610266
198800,364300,"HAYWARD ROCK",2015-01-26 10:50:00,0.01,"6399","<",4610266
198800,364300,"HAYWARD ROCK",2015-01-26 10:50:00,0.01,"0714","<",4610266
198800,364300,"HAYWARD ROCK",2015-01-26 10:50:00,0.01,"0731","<",4610266
198800,364300,"HAYWARD ROCK",2016-07-21 09:30:00,0.00261,"0714",NA,4654931
198800,364300,"HAYWARD ROCK",2016-07-21 09:30:00,0.00284,"0731",NA,4654931
198800,364300,"HAYWARD ROCK",2016-07-21 09:30:00,0.0012,"0733",NA,4654931
198800,364300,"HAYWARD ROCK",2016-07-21 09:30:00,0.00237,"6399",NA,4654931
198800,364300,"HAYWARD ROCK",2016-09-06 10:15:00,0.149,"0714",NA,4658703
198800,364300,"HAYWARD ROCK",2016-09-06 10:15:00,0.111,"0731",NA,4658703
198800,364300,"HAYWARD ROCK",2016-09-06 10:15:00,0.0536,"0733",NA,4658703
198800,364300,"HAYWARD ROCK",2016-09-06 10:15:00,0.107,"6399",NA,4658703
198800,364300,"HAYWARD ROCK",2015-10-16 09:55:00,0.0276,"0714",NA,4631285
198800,364300,"HAYWARD ROCK",2015-10-16 09:55:00,0.0335,"0731",NA,4631285
198800,364300,"HAYWARD ROCK",2015-10-16 09:55:00,0.0183,"0733",NA,4631285
198800,364300,"HAYWARD ROCK",2015-10-16 09:55:00,0.0251,"6399",NA,4631285
198800,364300,"HAYWARD ROCK",2015-10-02 10:20:00,0.01,"0714","<",4630451
198800,364300,"HAYWARD ROCK",2015-10-02 10:20:00,0.0124,"0731",NA,4630451
198800,364300,"HAYWARD ROCK",2015-10-02 10:20:00,0.01,"0733","<",4630451
198800,364300,"HAYWARD ROCK",2015-10-02 10:20:00,0.01,"6399","<",4630451
198800,364300,"HAYWARD ROCK",2016-12-05 09:50:00,0.05,"0714",">",4666448
198800,364300,"HAYWARD ROCK",2016-12-05 09:50:00,0.05,"0731",">",4666448
198800,364300,"HAYWARD ROCK",2016-12-05 09:50:00,0.0394,"0733",NA,4666448
198800,364300,"HAYWARD ROCK",2016-12-05 09:50:00,0.05,"6399",">",4666448
198800,364300,"HAYWARD ROCK",2016-01-28 10:05:00,0.05,"0731",">",4640356
198800,364300,"HAYWARD ROCK",2016-01-28 10:05:00,0.0355,"0733",NA,4640356
198800,364300,"HAYWARD ROCK",2016-01-28 10:05:00,0.05,"6399",">",4640356
198800,364300,"HAYWARD ROCK",2016-04-11 09:55:00,0.25,"0714",">",4645820
198800,364300,"HAYWARD ROCK",2016-04-11 09:55:00,0.25,"0731",">",4645820
198800,364300,"HAYWARD ROCK",2016-04-11 09:55:00,0.13,"0733",NA,4645820
198800,364300,"HAYWARD ROCK",2016-04-11 09:55:00,0.25,"6399",">",4645820
198800,364300,"HAYWARD ROCK",2016-05-25 09:45:00,0.05,"0714",">",4648987
198800,364300,"HAYWARD ROCK",2016-05-25 09:45:00,0.05,"0731",">",4648987
198800,364300,"HAYWARD ROCK",2016-05-25 09:45:00,0.05,"0733",">",4648987
198800,364300,"HAYWARD ROCK",2016-05-25 09:45:00,0.05,"6399",">",4648987
198800,364300,"HAYWARD ROCK",2015-04-23 10:45:00,0.01,"0714","<",4617123
198800,364300,"HAYWARD ROCK",2015-04-23 10:45:00,0.01,"0731","<",4617123
198800,364300,"HAYWARD ROCK",2015-04-23 10:45:00,0.01,"0733","<",4617123
198800,364300,"HAYWARD ROCK",2015-04-23 10:45:00,0.01,"6399","<",4617123
198800,364300,"HAYWARD ROCK",2015-03-25 10:50:00,0.0183,"0714",NA,4614783
198800,364300,"HAYWARD ROCK",2015-03-25 10:50:00,0.0266,"0731",NA,4614783
198800,364300,"HAYWARD ROCK",2015-03-25 10:50:00,0.0108,"0733",NA,4614783
198800,364300,"HAYWARD ROCK",2015-03-25 10:50:00,0.0171,"6399",NA,4614783
198800,364300,"HAYWARD ROCK",2015-07-21 11:15:00,0.01,"0733","<",4624316
198800,364300,"HAYWARD ROCK",2015-07-21 11:15:00,0.01,"6399","<",4624316
198800,364300,"HAYWARD ROCK",2015-07-21 11:15:00,0.01,"0714","<",4624316
198800,364300,"HAYWARD ROCK",2015-07-21 11:15:00,0.01,"0731","<",4624316
198800,364300,"HAYWARD ROCK",2015-02-24 10:40:00,0.01,"0714","<",4612305
198800,364300,"HAYWARD ROCK",2015-02-24 10:40:00,0.01,"0731","<",4612305
198800,364300,"HAYWARD ROCK",2015-02-24 10:40:00,0.01,"0733","<",4612305
198800,364300,"HAYWARD ROCK",2015-02-24 10:40:00,0.01,"6399","<",4612305
198800,364300,"HAYWARD ROCK",2015-06-05 11:30:00,0.01,"0714","<",4620798
198800,364300,"HAYWARD ROCK",2015-06-05 11:30:00,0.01,"0731","<",4620798
198800,364300,"HAYWARD ROCK",2015-06-05 11:30:00,0.01,"0733","<",4620798
198800,364300,"HAYWARD ROCK",2015-06-05 11:30:00,0.01,"6399","<",4620798
198800,364300,"HAYWARD ROCK",2016-02-25 09:45:00,0.00229,"6399",NA,4642001
198800,364300,"HAYWARD ROCK",2016-02-25 09:45:00,0.00343,"0714",NA,4642001
198800,364300,"HAYWARD ROCK",2016-02-25 09:45:00,0.00252,"0731",NA,4642001
198800,364300,"HAYWARD ROCK",2016-02-25 09:45:00,0.00105,"0733",NA,4642001
198800,364300,"HAYWARD ROCK",2015-08-20 11:35:00,0.01,"0714","<",4626948
198800,364300,"HAYWARD ROCK",2015-08-20 11:35:00,0.01,"0731","<",4626948
198800,364300,"HAYWARD ROCK",2015-08-20 11:35:00,0.01,"0733","<",4626948
198800,364300,"HAYWARD ROCK",2015-08-20 11:35:00,0.01,"6399","<",4626948
198800,364300,"HAYWARD ROCK",2016-03-10 10:35:00,0.00038,"0714",NA,4642945
198800,364300,"HAYWARD ROCK",2016-03-10 10:35:00,0.00038,"0731",NA,4642945
198800,364300,"HAYWARD ROCK",2016-03-10 10:35:00,0.00014,"0733",NA,4642945
198800,364300,"HAYWARD ROCK",2016-03-10 10:35:00,0.00029,"6399",NA,4642945
198800,364300,"HAYWARD ROCK",2017-01-31 09:15:00,0.00083,"0714",NA,4671009
198800,364300,"HAYWARD ROCK",2017-01-31 09:15:00,0.00084,"0731",NA,4671009
198800,364300,"HAYWARD ROCK",2017-01-31 09:15:00,0.00037,"0733",NA,4671009
198800,364300,"HAYWARD ROCK",2017-01-31 09:15:00,0.00069,"6399",NA,4671009
198800,364300,"HAYWARD ROCK",2017-04-27 09:40:00,0.0751,"0714",NA,4677160
198800,364300,"HAYWARD ROCK",2017-04-27 09:40:00,0.0606,"0731",NA,4677160
198800,364300,"HAYWARD ROCK",2017-04-27 09:40:00,0.0292,"0733",NA,4677160
198800,364300,"HAYWARD ROCK",2017-04-27 09:40:00,0.0444,"6399",NA,4677160
198800,364300,"HAYWARD ROCK",2017-03-16 09:35:00,0.00014,"0733",NA,4674488
198800,364300,"HAYWARD ROCK",2017-03-16 09:35:00,0.00028,"6399",NA,4674488
198800,364300,"HAYWARD ROCK",2017-03-16 09:35:00,0.00033,"0714",NA,4674488
198800,364300,"HAYWARD ROCK",2017-03-16 09:35:00,0.00031,"0731",NA,4674488
198800,364300,"HAYWARD ROCK",2017-02-28 09:15:00,0.00036,"0714",NA,4673497
198800,364300,"HAYWARD ROCK",2017-02-28 09:15:00,0.00035,"0731",NA,4673497
198800,364300,"HAYWARD ROCK",2017-02-28 09:15:00,0.00013,"0733",NA,4673497
198800,364300,"HAYWARD ROCK",2017-02-28 09:15:00,0.00027,"6399",NA,4673497
205210,368260,"GATCOMBE",2015-01-26 11:35:00,0.01,"0733","<",4610264
205210,368260,"GATCOMBE",2015-01-26 11:35:00,0.01,"6399","<",4610264
205210,368260,"GATCOMBE",2015-01-26 11:35:00,0.01,"0714","<",4610264
205210,368260,"GATCOMBE",2015-01-26 11:35:00,0.01,"0731","<",4610264
205210,368260,"GATCOMBE",2015-09-30 11:10:00,0.0212,"0714",NA,4630107
205210,368260,"GATCOMBE",2015-09-30 11:10:00,0.0381,"0731",NA,4630107
205210,368260,"GATCOMBE",2015-09-30 11:10:00,0.0133,"0733",NA,4630107
205210,368260,"GATCOMBE",2015-09-30 11:10:00,0.0159,"6399",NA,4630107
205210,368260,"GATCOMBE",2015-10-16 11:45:00,0.01,"0714","<",4631283
205210,368260,"GATCOMBE",2015-10-16 11:45:00,0.01,"0731","<",4631283
205210,368260,"GATCOMBE",2015-10-16 11:45:00,0.01,"0733","<",4631283
205210,368260,"GATCOMBE",2015-10-16 11:45:00,0.01,"6399","<",4631283
205210,368260,"GATCOMBE",2016-01-28 11:00:00,0.05,"0731",">",4640354
205210,368260,"GATCOMBE",2016-01-28 11:00:00,0.05,"0733",">",4640354
205210,368260,"GATCOMBE",2016-01-28 11:00:00,0.05,"6399",">",4640354
205210,368260,"GATCOMBE",2016-09-06 11:00:00,0.211,"0714",NA,4658701
205210,368260,"GATCOMBE",2016-09-06 11:00:00,0.184,"0731",NA,4658701
205210,368260,"GATCOMBE",2016-09-06 11:00:00,0.0791,"0733",NA,4658701
205210,368260,"GATCOMBE",2016-09-06 11:00:00,0.176,"6399",NA,4658701
205210,368260,"GATCOMBE",2016-11-16 09:45:00,0.104,"0714",NA,4664687
205210,368260,"GATCOMBE",2016-11-16 09:45:00,0.134,"0731",NA,4664687
205210,368260,"GATCOMBE",2016-11-16 09:45:00,0.0564,"0733",NA,4664687
205210,368260,"GATCOMBE",2016-11-16 09:45:00,0.118,"6399",NA,4664687
205210,368260,"GATCOMBE",2015-04-23 11:10:00,0.01,"0714","<",4617121
205210,368260,"GATCOMBE",2015-04-23 11:10:00,0.0106,"0731",NA,4617121
205210,368260,"GATCOMBE",2015-04-23 11:10:00,0.01,"0733","<",4617121
205210,368260,"GATCOMBE",2015-04-23 11:10:00,0.01,"6399","<",4617121
205210,368260,"GATCOMBE",2016-10-04 10:55:00,0.449,"6399",NA,4660948
205210,368260,"GATCOMBE",2015-06-18 11:35:00,0.01,"6399","<",4621770
205210,368260,"GATCOMBE",2015-06-18 11:35:00,0.01,"0714","<",4621770
205210,368260,"GATCOMBE",2015-06-18 11:35:00,0.01,"0731","<",4621770
205210,368260,"GATCOMBE",2015-06-18 11:35:00,0.01,"0733","<",4621770
205210,368260,"GATCOMBE",2015-07-21 11:50:00,0.01,"0733","<",4624314
205210,368260,"GATCOMBE",2015-07-21 11:50:00,0.01,"6399","<",4624314
205210,368260,"GATCOMBE",2015-07-21 11:50:00,0.01,"0714","<",4624314
205210,368260,"GATCOMBE",2015-07-21 11:50:00,0.01,"0731","<",4624314
205210,368260,"GATCOMBE",2015-02-24 11:20:00,0.01,"0714","<",4612303
205210,368260,"GATCOMBE",2015-02-24 11:20:00,0.01,"0731","<",4612303
205210,368260,"GATCOMBE",2015-02-24 11:20:00,0.01,"0733","<",4612303
205210,368260,"GATCOMBE",2015-02-24 11:20:00,0.01,"6399","<",4612303
205210,368260,"GATCOMBE",2015-03-25 11:15:00,0.01,"0714","<",4614781
205210,368260,"GATCOMBE",2015-03-25 11:15:00,0.01,"0731","<",4614781
205210,368260,"GATCOMBE",2015-03-25 11:15:00,0.01,"0733","<",4614781
205210,368260,"GATCOMBE",2015-03-25 11:15:00,0.01,"6399","<",4614781
205210,368260,"GATCOMBE",2015-09-03 11:45:00,0.01,"0714","<",4628151
205210,368260,"GATCOMBE",2015-09-03 11:45:00,0.01,"0731","<",4628151
205210,368260,"GATCOMBE",2015-09-03 11:45:00,0.01,"0733","<",4628151
205210,368260,"GATCOMBE",2015-09-03 11:45:00,0.01,"6399","<",4628151
205210,368260,"GATCOMBE",2016-10-04 10:55:00,0.548,"0714",NA,4660948
205210,368260,"GATCOMBE",2016-10-04 10:55:00,0.401,"0731",NA,4660948
205210,368260,"GATCOMBE",2016-10-04 10:55:00,0.391,"0733",NA,4660948
205210,368260,"GATCOMBE",2016-04-11 11:00:00,0.25,"0714",">",4645818
205210,368260,"GATCOMBE",2016-04-11 11:00:00,0.25,"0731",">",4645818
205210,368260,"GATCOMBE",2016-04-11 11:00:00,0.25,"0733",">",4645818
205210,368260,"GATCOMBE",2016-04-11 11:00:00,0.25,"6399",">",4645818
205210,368260,"GATCOMBE",2016-12-05 10:40:00,0.00033,"0714",NA,4666446
205210,368260,"GATCOMBE",2016-12-05 10:40:00,4e-04,"0731",NA,4666446
205210,368260,"GATCOMBE",2016-12-05 10:40:00,2e-04,"0733","<",4666446
205210,368260,"GATCOMBE",2016-12-05 10:40:00,0.00031,"6399",NA,4666446
205210,368260,"GATCOMBE",2016-03-10 09:50:00,0.00034,"0714",NA,4642943
205210,368260,"GATCOMBE",2016-03-10 09:50:00,0.00032,"0731",NA,4642943
205210,368260,"GATCOMBE",2016-03-10 09:50:00,0.00011,"0733",NA,4642943
205210,368260,"GATCOMBE",2016-03-10 09:50:00,0.00023,"6399",NA,4642943
205210,368260,"GATCOMBE",2016-02-25 10:20:00,0.00056,"0714",NA,4641999
205210,368260,"GATCOMBE",2016-02-25 10:20:00,5e-04,"0731",NA,4641999
205210,368260,"GATCOMBE",2016-02-25 10:20:00,0.00017,"0733",NA,4641999
205210,368260,"GATCOMBE",2016-02-25 10:20:00,4e-04,"6399",NA,4641999
205210,368260,"GATCOMBE",2016-05-25 10:30:00,0.25,"0714",">",4648985
205210,368260,"GATCOMBE",2016-05-25 10:30:00,0.25,"0731",">",4648985
205210,368260,"GATCOMBE",2016-05-25 10:30:00,0.246,"0733",NA,4648985
205210,368260,"GATCOMBE",2016-05-25 10:30:00,0.25,"6399",">",4648985
205210,368260,"GATCOMBE",2017-01-31 09:50:00,0.00032,"0714",NA,4671007
205210,368260,"GATCOMBE",2017-01-31 09:50:00,0.00032,"0731",NA,4671007
205210,368260,"GATCOMBE",2017-01-31 09:50:00,0.00011,"0733",NA,4671007
205210,368260,"GATCOMBE",2017-01-31 09:50:00,0.00024,"6399",NA,4671007
205210,368260,"GATCOMBE",2016-07-21 10:10:00,0.05,"0714",">",4654929
205210,368260,"GATCOMBE",2016-07-21 10:10:00,0.05,"0731",">",4654929
205210,368260,"GATCOMBE",2016-07-21 10:10:00,0.05,"0733",">",4654929
205210,368260,"GATCOMBE",2016-07-21 10:10:00,0.05,"6399",">",4654929
205210,368260,"GATCOMBE",2017-03-16 10:35:00,0.00021,"0714",NA,4674486
205210,368260,"GATCOMBE",2017-03-16 10:35:00,0.00019,"0731",NA,4674486
205210,368260,"GATCOMBE",2017-03-16 10:35:00,1e-04,"0733","<",4674486
205210,368260,"GATCOMBE",2017-03-16 10:35:00,0.00015,"6399",NA,4674486
205210,368260,"GATCOMBE",2017-02-28 09:50:00,0.00038,"0714",NA,4673495
205210,368260,"GATCOMBE",2017-02-28 09:50:00,0.00038,"0731",NA,4673495
205210,368260,"GATCOMBE",2017-02-28 09:50:00,0.00015,"0733",NA,4673495
205210,368260,"GATCOMBE",2017-02-28 09:50:00,0.00032,"6399",NA,4673495
209900,369200,"BULLO PILL",2015-07-22 12:50:00,0.0276,"0714",NA,4624379
209900,369200,"BULLO PILL",2015-07-22 12:50:00,0.037,"0731",NA,4624379
209900,369200,"BULLO PILL",2015-07-22 12:50:00,0.0207,"0733",NA,4624379
209900,369200,"BULLO PILL",2015-07-22 12:50:00,0.0234,"6399",NA,4624379
209900,369200,"BULLO PILL",2015-01-26 12:30:00,0.01,"0733","<",4610268
209900,369200,"BULLO PILL",2015-01-26 12:30:00,0.01,"6399","<",4610268
209900,369200,"BULLO PILL",2015-01-26 12:30:00,0.01,"0714","<",4610268
209900,369200,"BULLO PILL",2015-01-26 12:30:00,0.01,"0731","<",4610268
209900,369200,"BULLO PILL",2016-01-28 11:25:00,0.05,"0731",">",4640358
209900,369200,"BULLO PILL",2016-01-28 11:25:00,0.05,"0733",">",4640358
209900,369200,"BULLO PILL",2016-01-28 11:25:00,0.05,"6399",">",4640358
209900,369200,"BULLO PILL",2016-09-06 11:30:00,0.454,"0714",NA,4658705
209900,369200,"BULLO PILL",2016-09-06 11:30:00,0.501,"0731",NA,4658705
209900,369200,"BULLO PILL",2016-09-06 11:30:00,0.185,"0733",NA,4658705
209900,369200,"BULLO PILL",2016-09-06 11:30:00,0.413,"6399",NA,4658705
