"SMPT_NORTHING","SMPT_EASTING","SMPT","DATE_TIME","MEAS_RESULT","MEAS_DETERMINAND_CODE","MEAS_SIGN","SAMP_ID"
209900,369200,"BULLO PILL",2016-10-04 11:30:00,0.189,"0714",NA,4660952
209900,369200,"BULLO PILL",2016-10-04 11:30:00,0.174,"0731",NA,4660952
209900,369200,"BULLO PILL",2016-10-04 11:30:00,0.18,"0733",NA,4660952
209900,369200,"BULLO PILL",2016-10-04 11:30:00,0.184,"6399",NA,4660952
209900,369200,"BULLO PILL",2015-04-23 11:50:00,0.01,"0714","<",4617125
209900,369200,"BULLO PILL",2015-04-23 11:50:00,0.01,"0731","<",4617125
209900,369200,"BULLO PILL",2015-04-23 11:50:00,0.01,"0733","<",4617125
209900,369200,"BULLO PILL",2015-04-23 11:50:00,0.01,"6399","<",4617125
209900,369200,"BULLO PILL",2015-06-19 11:05:00,0.01,"0714","<",4621811
209900,369200,"BULLO PILL",2015-06-19 11:05:00,0.01,"0731","<",4621811
209900,369200,"BULLO PILL",2015-06-19 11:05:00,0.01,"0733","<",4621811
209900,369200,"BULLO PILL",2015-06-19 11:05:00,0.01,"6399","<",4621811
209900,369200,"BULLO PILL",2015-02-24 12:00:00,0.01,"0714","<",4612307
209900,369200,"BULLO PILL",2015-02-24 12:00:00,0.01,"0731","<",4612307
209900,369200,"BULLO PILL",2015-02-24 12:00:00,0.01,"0733","<",4612307
209900,369200,"BULLO PILL",2015-02-24 12:00:00,0.01,"6399","<",4612307
209900,369200,"BULLO PILL",2015-09-03 12:20:00,0.01,"0714","<",4628153
209900,369200,"BULLO PILL",2015-09-03 12:20:00,0.01,"0731","<",4628153
209900,369200,"BULLO PILL",2015-09-03 12:20:00,0.01,"0733","<",4628153
209900,369200,"BULLO PILL",2015-09-03 12:20:00,0.01,"6399","<",4628153
209900,369200,"BULLO PILL",2016-04-11 11:30:00,0.05,"0714",">",4645822
209900,369200,"BULLO PILL",2016-04-11 11:30:00,0.05,"0731",">",4645822
209900,369200,"BULLO PILL",2016-04-11 11:30:00,0.05,"0733",">",4645822
209900,369200,"BULLO PILL",2016-04-11 11:30:00,0.05,"6399",">",4645822
209900,369200,"BULLO PILL",2016-12-05 11:30:00,0.05,"0714",">",4666450
209900,369200,"BULLO PILL",2016-12-05 11:30:00,0.05,"0731",">",4666450
209900,369200,"BULLO PILL",2016-12-05 11:30:00,0.0462,"0733",NA,4666450
209900,369200,"BULLO PILL",2016-12-05 11:30:00,0.05,"6399",">",4666450
209900,369200,"BULLO PILL",2015-03-25 11:45:00,0.01,"0714","<",4614785
209900,369200,"BULLO PILL",2015-03-25 11:45:00,0.01,"0731","<",4614785
209900,369200,"BULLO PILL",2015-03-25 11:45:00,0.01,"0733","<",4614785
209900,369200,"BULLO PILL",2015-03-25 11:45:00,0.01,"6399","<",4614785
209900,369200,"BULLO PILL",2016-02-25 10:50:00,0.00058,"0714",NA,4642003
209900,369200,"BULLO PILL",2016-02-25 10:50:00,0.00046,"0731",NA,4642003
209900,369200,"BULLO PILL",2016-02-25 10:50:00,0.00019,"0733",NA,4642003
209900,369200,"BULLO PILL",2016-02-25 10:50:00,0.00039,"6399",NA,4642003
209900,369200,"BULLO PILL",2016-03-10 09:15:00,0.00042,"0714",NA,4642947
209900,369200,"BULLO PILL",2016-03-10 09:15:00,4e-04,"0731",NA,4642947
209900,369200,"BULLO PILL",2016-03-10 09:15:00,0.00016,"0733",NA,4642947
209900,369200,"BULLO PILL",2016-03-10 09:15:00,3e-04,"6399",NA,4642947
209900,369200,"BULLO PILL",2015-09-30 11:40:00,0.0186,"0714",NA,4630109
209900,369200,"BULLO PILL",2015-09-30 11:40:00,0.0344,"0731",NA,4630109
209900,369200,"BULLO PILL",2015-09-30 11:40:00,0.0111,"0733",NA,4630109
209900,369200,"BULLO PILL",2017-01-31 10:50:00,0.00034,"0714",NA,4671011
209900,369200,"BULLO PILL",2017-01-31 10:50:00,0.00029,"0731",NA,4671011
209900,369200,"BULLO PILL",2017-01-31 10:50:00,0.00013,"0733",NA,4671011
209900,369200,"BULLO PILL",2017-01-31 10:50:00,0.00022,"6399",NA,4671011
209900,369200,"BULLO PILL",2015-09-30 11:40:00,0.0182,"6399",NA,4630109
209900,369200,"BULLO PILL",2016-05-25 11:20:00,0.05,"0714",">",4648989
209900,369200,"BULLO PILL",2016-05-25 11:20:00,0.05,"0731",">",4648989
209900,369200,"BULLO PILL",2016-05-25 11:20:00,0.05,"0733",">",4648989
209900,369200,"BULLO PILL",2016-05-25 11:20:00,0.05,"6399",">",4648989
209900,369200,"BULLO PILL",2016-07-21 11:10:00,0.00157,"0714",NA,4654933
209900,369200,"BULLO PILL",2016-07-21 11:10:00,0.00165,"0731",NA,4654933
209900,369200,"BULLO PILL",2016-07-21 11:10:00,0.00071,"0733",NA,4654933
209900,369200,"BULLO PILL",2016-07-21 11:10:00,0.00135,"6399",NA,4654933
209900,369200,"BULLO PILL",2017-03-16 11:15:00,0.00032,"0714",NA,4674490
209900,369200,"BULLO PILL",2017-03-16 11:15:00,0.00029,"0731",NA,4674490
209900,369200,"BULLO PILL",2017-03-16 11:15:00,0.00011,"0733",NA,4674490
209900,369200,"BULLO PILL",2017-03-16 11:15:00,0.00024,"6399",NA,4674490
209900,369200,"BULLO PILL",2017-02-28 10:45:00,0.00041,"0714",NA,4673499
209900,369200,"BULLO PILL",2017-02-28 10:45:00,0.00036,"0731",NA,4673499
209900,369200,"BULLO PILL",2017-02-28 10:45:00,0.00015,"0733",NA,4673499
209900,369200,"BULLO PILL",2017-02-28 10:45:00,3e-04,"6399",NA,4673499
216850,376850,"T SC MINSTWRTH",2015-12-17 10:45:00,0.00018,"0733",NA,4637267
216850,376850,"T SC MINSTWRTH",2015-12-17 10:45:00,0.00033,"6399",NA,4637267
216850,376850,"T SC MINSTWRTH",2015-12-17 10:45:00,0.00056,"0714",NA,4637267
216850,376850,"T SC MINSTWRTH",2015-12-17 10:45:00,0.00044,"0731",NA,4637267
216850,376850,"T SC MINSTWRTH",2015-11-17 10:15:00,0.002,"6399",">",4634367
216850,376850,"T SC MINSTWRTH",2015-11-17 10:15:00,0.002,"0714",">",4634367
216850,376850,"T SC MINSTWRTH",2015-11-17 10:15:00,0.002,"0731",">",4634367
216850,376850,"T SC MINSTWRTH",2015-11-17 10:15:00,0.002,"0733",">",4634367
216850,376850,"T SC MINSTWRTH",2016-06-21 11:25:00,0.00809,"0714",NA,4651272
216850,376850,"T SC MINSTWRTH",2016-06-21 11:25:00,0.0064,"0731",NA,4651272
216850,376850,"T SC MINSTWRTH",2016-06-21 11:25:00,0.00305,"0733",NA,4651272
216850,376850,"T SC MINSTWRTH",2016-06-21 11:25:00,0.00679,"6399",NA,4651272
216850,376850,"T SC MINSTWRTH",2015-07-20 11:25:00,0.01,"0714","<",4624246
216850,376850,"T SC MINSTWRTH",2015-07-20 11:25:00,0.01,"0731","<",4624246
216850,376850,"T SC MINSTWRTH",2015-07-20 11:25:00,0.01,"0733","<",4624246
216850,376850,"T SC MINSTWRTH",2015-07-20 11:25:00,0.01,"6399","<",4624246
216850,376850,"T SC MINSTWRTH",2015-06-16 10:35:00,0.01,"0714","<",4621578
216850,376850,"T SC MINSTWRTH",2015-06-16 10:35:00,0.01,"0731","<",4621578
216850,376850,"T SC MINSTWRTH",2015-06-16 10:35:00,0.01,"0733","<",4621578
216850,376850,"T SC MINSTWRTH",2015-06-16 10:35:00,0.01,"6399","<",4621578
216850,376850,"T SC MINSTWRTH",2015-09-29 11:30:00,0.01,"0714","<",4630046
216850,376850,"T SC MINSTWRTH",2015-09-29 11:30:00,0.01,"0731","<",4630046
216850,376850,"T SC MINSTWRTH",2015-09-29 11:30:00,0.01,"0733","<",4630046
216850,376850,"T SC MINSTWRTH",2015-09-29 11:30:00,0.01,"6399","<",4630046
216850,376850,"T SC MINSTWRTH",2016-10-03 10:35:00,0.00595,"0714",NA,4660910
216850,376850,"T SC MINSTWRTH",2016-10-03 10:35:00,0.0051,"0731",NA,4660910
216850,376850,"T SC MINSTWRTH",2016-10-03 10:35:00,0.00259,"0733",NA,4660910
216850,376850,"T SC MINSTWRTH",2016-10-03 10:35:00,0.00542,"6399",NA,4660910
216850,376850,"T SC MINSTWRTH",2015-10-15 10:30:00,0.01,"0714","<",4631280
216850,376850,"T SC MINSTWRTH",2015-10-15 10:30:00,0.01,"0731","<",4631280
216850,376850,"T SC MINSTWRTH",2015-10-15 10:30:00,0.01,"0733","<",4631280
216850,376850,"T SC MINSTWRTH",2015-10-15 10:30:00,0.01,"6399","<",4631280
216850,376850,"T SC MINSTWRTH",2016-07-22 09:04:00,0.00879,"0714",NA,4654976
216850,376850,"T SC MINSTWRTH",2016-07-22 09:04:00,0.00632,"0731",NA,4654976
216850,376850,"T SC MINSTWRTH",2016-07-22 09:04:00,0.00315,"0733",NA,4654976
216850,376850,"T SC MINSTWRTH",2016-07-22 09:04:00,0.00679,"6399",NA,4654976
216850,376850,"T SC MINSTWRTH",2015-04-20 10:15:00,0.01,"0714","<",4616868
216850,376850,"T SC MINSTWRTH",2015-04-20 10:15:00,0.01,"0731","<",4616868
216850,376850,"T SC MINSTWRTH",2015-04-20 10:15:00,0.01,"0733","<",4616868
216850,376850,"T SC MINSTWRTH",2015-04-20 10:15:00,0.01,"6399","<",4616868
216850,376850,"T SC MINSTWRTH",2016-09-05 11:18:00,0.00493,"6399",NA,4658667
216850,376850,"T SC MINSTWRTH",2016-09-05 11:18:00,0.00689,"0714",NA,4658667
216850,376850,"T SC MINSTWRTH",2016-09-05 11:18:00,0.00482,"0731",NA,4658667
216850,376850,"T SC MINSTWRTH",2016-09-05 11:18:00,0.00241,"0733",NA,4658667
216850,376850,"T SC MINSTWRTH",2016-01-25 12:45:00,4e-04,"0733","<",4640191
216850,376850,"T SC MINSTWRTH",2016-01-25 12:45:00,4e-04,"6399","<",4640191
216850,376850,"T SC MINSTWRTH",2016-01-25 12:45:00,4e-04,"0714","<",4640191
216850,376850,"T SC MINSTWRTH",2016-01-25 12:45:00,4e-04,"0731","<",4640191
216850,376850,"T SC MINSTWRTH",2015-02-27 13:40:00,0.01,"0714","<",4613059
216850,376850,"T SC MINSTWRTH",2015-02-27 13:40:00,0.01,"0731","<",4613059
216850,376850,"T SC MINSTWRTH",2015-02-27 13:40:00,0.01,"0733","<",4613059
216850,376850,"T SC MINSTWRTH",2015-02-27 13:40:00,0.01,"6399","<",4613059
216850,376850,"T SC MINSTWRTH",2015-01-12 11:25:00,0.01,"0714","<",4608934
216850,376850,"T SC MINSTWRTH",2015-01-12 11:25:00,0.01,"0731","<",4608934
216850,376850,"T SC MINSTWRTH",2015-01-12 11:25:00,0.01,"0733","<",4608934
216850,376850,"T SC MINSTWRTH",2015-01-12 11:25:00,0.01,"6399","<",4608934
216850,376850,"T SC MINSTWRTH",2015-03-31 12:35:00,0.01,"0714","<",4615712
216850,376850,"T SC MINSTWRTH",2015-03-31 12:35:00,0.01,"0731","<",4615712
216850,376850,"T SC MINSTWRTH",2015-03-31 12:35:00,0.01,"0733","<",4615712
216850,376850,"T SC MINSTWRTH",2015-03-31 12:35:00,0.01,"6399","<",4615712
216850,376850,"T SC MINSTWRTH",2016-11-02 10:05:00,0.05,"0733",">",4663537
216850,376850,"T SC MINSTWRTH",2016-11-02 10:05:00,0.05,"6399",">",4663537
216850,376850,"T SC MINSTWRTH",2016-12-07 11:50:00,0.00064,"0714",NA,4666661
216850,376850,"T SC MINSTWRTH",2016-12-07 11:50:00,0.00045,"0731",NA,4666661
216850,376850,"T SC MINSTWRTH",2016-12-07 11:50:00,2e-04,"0733",NA,4666661
216850,376850,"T SC MINSTWRTH",2016-12-07 11:50:00,0.00044,"6399",NA,4666661
216850,376850,"T SC MINSTWRTH",2016-04-13 12:30:00,0.0146,"0714",NA,4646016
216850,376850,"T SC MINSTWRTH",2016-04-13 12:30:00,0.0082,"0731",NA,4646016
216850,376850,"T SC MINSTWRTH",2016-04-13 12:30:00,0.00402,"0733",NA,4646016
216850,376850,"T SC MINSTWRTH",2016-04-13 12:30:00,0.00883,"6399",NA,4646016
216850,376850,"T SC MINSTWRTH",2015-09-01 10:35:00,0.01,"0714","<",4627217
216850,376850,"T SC MINSTWRTH",2015-09-01 10:35:00,0.01,"0731","<",4627217
216850,376850,"T SC MINSTWRTH",2015-09-01 10:35:00,0.01,"0733","<",4627217
216850,376850,"T SC MINSTWRTH",2015-10-01 10:50:00,0.01,"0714","<",4630398
216850,376850,"T SC MINSTWRTH",2015-10-01 10:50:00,0.0113,"0731",NA,4630398
216850,376850,"T SC MINSTWRTH",2015-10-01 10:50:00,0.01,"0733","<",4630398
216850,376850,"T SC MINSTWRTH",2015-09-01 10:35:00,0.01,"6399","<",4627217
216850,376850,"T SC MINSTWRTH",2015-10-01 10:50:00,0.01,"6399","<",4630398
216850,376850,"T SC MINSTWRTH",2016-03-09 11:40:00,0.021,"0714",NA,4642857
216850,376850,"T SC MINSTWRTH",2016-03-09 11:40:00,0.016,"0731",NA,4642857
216850,376850,"T SC MINSTWRTH",2016-03-09 11:40:00,0.00731,"0733",NA,4642857
216850,376850,"T SC MINSTWRTH",2016-03-09 11:40:00,0.017,"6399",NA,4642857
216850,376850,"T SC MINSTWRTH",2016-05-27 13:05:00,6e-04,"0714",NA,4649100
216850,376850,"T SC MINSTWRTH",2016-05-27 13:05:00,0.00045,"0731",NA,4649100
216850,376850,"T SC MINSTWRTH",2016-05-27 13:05:00,0.00019,"0733",NA,4649100
216850,376850,"T SC MINSTWRTH",2016-05-27 13:05:00,0.00032,"6399",NA,4649100
216850,376850,"T SC MINSTWRTH",2017-02-01 09:50:00,0.0099,"0714",NA,4671012
216850,376850,"T SC MINSTWRTH",2017-02-01 09:50:00,0.00574,"0731",NA,4671012
216850,376850,"T SC MINSTWRTH",2017-02-01 09:50:00,0.00271,"0733",NA,4671012
216850,376850,"T SC MINSTWRTH",2017-02-01 09:50:00,0.00619,"6399",NA,4671012
216850,376850,"T SC MINSTWRTH",2017-02-27 09:15:00,0.00979,"0714",NA,4672604
216850,376850,"T SC MINSTWRTH",2017-02-27 09:15:00,0.00491,"0731",NA,4672604
216850,376850,"T SC MINSTWRTH",2017-02-27 09:15:00,0.00228,"0733",NA,4672604
216850,376850,"T SC MINSTWRTH",2017-02-27 09:15:00,0.00531,"6399",NA,4672604
216850,376850,"T SC MINSTWRTH",2017-03-15 09:55:00,0.05,"0714",">",4674265
216850,376850,"T SC MINSTWRTH",2017-03-15 09:55:00,0.05,"0731",">",4674265
216850,376850,"T SC MINSTWRTH",2017-03-15 09:55:00,0.0297,"0733",NA,4674265
216850,376850,"T SC MINSTWRTH",2017-03-15 09:55:00,0.05,"6399",">",4674265
219580,381650,"T OVER BRIDGE",2015-12-15 12:15:00,4e-04,"0733","<",4637077
219580,381650,"T OVER BRIDGE",2015-12-15 12:15:00,4e-04,"6399","<",4637077
219580,381650,"T OVER BRIDGE",2015-12-15 12:15:00,0.00064,"0714",NA,4637077
219580,381650,"T OVER BRIDGE",2015-12-15 12:15:00,0.00066,"0731",NA,4637077
219580,381650,"T OVER BRIDGE",2016-07-22 10:16:00,0.00576,"0714",NA,4654977
219580,381650,"T OVER BRIDGE",2016-07-22 10:16:00,0.0038,"0731",NA,4654977
219580,381650,"T OVER BRIDGE",2016-07-22 10:16:00,0.00163,"0733",NA,4654977
219580,381650,"T OVER BRIDGE",2016-07-22 10:16:00,0.00404,"6399",NA,4654977
219580,381650,"T OVER BRIDGE",2016-02-22 11:55:00,0.00289,"0714",NA,4641885
219580,381650,"T OVER BRIDGE",2016-02-22 11:55:00,0.00197,"0731",NA,4641885
219580,381650,"T OVER BRIDGE",2016-02-22 11:55:00,0.00091,"0733",NA,4641885
219580,381650,"T OVER BRIDGE",2016-06-21 12:10:00,0.00149,"6399",NA,4651273
219580,381650,"T OVER BRIDGE",2016-02-22 11:55:00,0.00237,"6399",NA,4641885
219580,381650,"T OVER BRIDGE",2016-06-21 12:10:00,0.00218,"0714",NA,4651273
219580,381650,"T OVER BRIDGE",2016-06-21 12:10:00,0.00154,"0731",NA,4651273
219580,381650,"T OVER BRIDGE",2016-06-21 12:10:00,7e-04,"0733",NA,4651273
219580,381650,"T OVER BRIDGE",2015-11-17 11:10:00,0.00212,"0714",">",4634368
219580,381650,"T OVER BRIDGE",2015-11-17 11:10:00,0.00212,"0731",">",4634368
219580,381650,"T OVER BRIDGE",2015-11-17 11:10:00,0.00212,"0733",">",4634368
219580,381650,"T OVER BRIDGE",2015-11-17 11:10:00,0.00212,"6399",">",4634368
219580,381650,"T OVER BRIDGE",2015-07-20 10:20:00,0.01,"0714","<",4624247
219580,381650,"T OVER BRIDGE",2015-07-20 10:20:00,0.01,"0731","<",4624247
219580,381650,"T OVER BRIDGE",2015-07-20 10:20:00,0.01,"0733","<",4624247
219580,381650,"T OVER BRIDGE",2015-07-20 10:20:00,0.01,"6399","<",4624247
219580,381650,"T OVER BRIDGE",2015-09-29 10:35:00,0.01,"0714","<",4630047
219580,381650,"T OVER BRIDGE",2015-09-29 10:35:00,0.01,"0731","<",4630047
219580,381650,"T OVER BRIDGE",2015-09-29 10:35:00,0.01,"0733","<",4630047
219580,381650,"T OVER BRIDGE",2015-09-29 10:35:00,0.01,"6399","<",4630047
219580,381650,"T OVER BRIDGE",2016-10-03 11:25:00,0.05,"6399",">",4660911
219580,381650,"T OVER BRIDGE",2016-04-13 13:20:00,0.0174,"0714",NA,4646017
219580,381650,"T OVER BRIDGE",2016-04-13 13:20:00,0.0159,"0731",NA,4646017
219580,381650,"T OVER BRIDGE",2016-04-13 13:20:00,0.00729,"0733",NA,4646017
219580,381650,"T OVER BRIDGE",2016-04-13 13:20:00,0.0144,"6399",NA,4646017
219580,381650,"T OVER BRIDGE",2016-09-05 12:26:00,0.0267,"0714",NA,4658668
219580,381650,"T OVER BRIDGE",2016-09-05 12:26:00,0.0285,"0731",NA,4658668
219580,381650,"T OVER BRIDGE",2016-09-05 12:26:00,0.0135,"0733",NA,4658668
219580,381650,"T OVER BRIDGE",2016-09-05 12:26:00,0.0255,"6399",NA,4658668
219580,381650,"T OVER BRIDGE",2016-10-03 11:25:00,0.05,"0714",">",4660911
219580,381650,"T OVER BRIDGE",2016-10-03 11:25:00,0.05,"0731",">",4660911
219580,381650,"T OVER BRIDGE",2016-10-03 11:25:00,0.05,"0733",">",4660911
219580,381650,"T OVER BRIDGE",2015-02-13 11:50:00,0.01,"0714","<",4611668
219580,381650,"T OVER BRIDGE",2015-02-13 11:50:00,0.01,"0731","<",4611668
219580,381650,"T OVER BRIDGE",2015-02-13 11:50:00,0.01,"0733","<",4611668
219580,381650,"T OVER BRIDGE",2015-02-13 11:50:00,0.01,"6399","<",4611668
219580,381650,"T OVER BRIDGE",2015-03-31 10:43:00,0.01,"0714","<",4615713
219580,381650,"T OVER BRIDGE",2015-03-31 10:43:00,0.01,"0731","<",4615713
219580,381650,"T OVER BRIDGE",2015-03-31 10:43:00,0.01,"0733","<",4615713
219580,381650,"T OVER BRIDGE",2015-03-31 10:43:00,0.01,"6399","<",4615713
219580,381650,"T OVER BRIDGE",2015-05-08 10:45:00,0.01,"0714","<",4618550
219580,381650,"T OVER BRIDGE",2015-05-08 10:45:00,0.01,"0731","<",4618550
219580,381650,"T OVER BRIDGE",2015-05-08 10:45:00,0.01,"0733","<",4618550
219580,381650,"T OVER BRIDGE",2015-05-08 10:45:00,0.01,"6399","<",4618550
219580,381650,"T OVER BRIDGE",2015-04-20 11:30:00,0.01,"0714","<",4616869
219580,381650,"T OVER BRIDGE",2015-04-20 11:30:00,0.01,"0731","<",4616869
219580,381650,"T OVER BRIDGE",2015-04-20 11:30:00,0.01,"0733","<",4616869
219580,381650,"T OVER BRIDGE",2015-04-20 11:30:00,0.01,"6399","<",4616869
219580,381650,"T OVER BRIDGE",2015-03-09 14:25:00,0.01,"0714","<",4613669
219580,381650,"T OVER BRIDGE",2015-03-09 14:25:00,0.01,"0731","<",4613669
219580,381650,"T OVER BRIDGE",2015-03-09 14:25:00,0.01,"0733","<",4613669
219580,381650,"T OVER BRIDGE",2015-03-09 14:25:00,0.01,"6399","<",4613669
219580,381650,"T OVER BRIDGE",2015-06-04 11:35:00,0.01,"0714","<",4620708
219580,381650,"T OVER BRIDGE",2015-06-04 11:35:00,0.01,"0731","<",4620708
219580,381650,"T OVER BRIDGE",2015-06-04 11:35:00,0.01,"0733","<",4620708
219580,381650,"T OVER BRIDGE",2015-06-04 11:35:00,0.01,"6399","<",4620708
219580,381650,"T OVER BRIDGE",2016-12-15 15:00:00,0.0105,"0714",NA,4667528
219580,381650,"T OVER BRIDGE",2016-12-15 15:00:00,0.0113,"0731",NA,4667528
219580,381650,"T OVER BRIDGE",2016-12-15 15:00:00,0.00449,"0733",NA,4667528
219580,381650,"T OVER BRIDGE",2016-12-15 15:00:00,0.00937,"6399",NA,4667528
219580,381650,"T OVER BRIDGE",2016-01-25 14:30:00,0.002,"0714",">",4640192
219580,381650,"T OVER BRIDGE",2016-01-25 14:30:00,0.002,"0731",">",4640192
219580,381650,"T OVER BRIDGE",2016-01-25 14:30:00,0.0011,"0733",NA,4640192
219580,381650,"T OVER BRIDGE",2016-01-25 14:30:00,0.002,"6399",">",4640192
219580,381650,"T OVER BRIDGE",2016-11-01 12:35:00,0.00617,"0714",NA,4663444
219580,381650,"T OVER BRIDGE",2016-11-01 12:35:00,0.00636,"0731",NA,4663444
219580,381650,"T OVER BRIDGE",2016-11-01 12:35:00,0.00338,"0733",NA,4663444
219580,381650,"T OVER BRIDGE",2016-11-01 12:35:00,0.0073,"6399",NA,4663444
219580,381650,"T OVER BRIDGE",2015-09-01 11:30:00,0.01,"0714","<",4627218
219580,381650,"T OVER BRIDGE",2015-09-01 11:30:00,0.01,"0731","<",4627218
219580,381650,"T OVER BRIDGE",2015-09-01 11:30:00,0.01,"0733","<",4627218
219580,381650,"T OVER BRIDGE",2015-09-01 11:30:00,0.01,"6399","<",4627218
219580,381650,"T OVER BRIDGE",2015-10-01 11:55:00,0.01,"0714","<",4630399
219580,381650,"T OVER BRIDGE",2015-10-01 11:55:00,0.01,"0731","<",4630399
219580,381650,"T OVER BRIDGE",2015-10-01 11:55:00,0.01,"0733","<",4630399
219580,381650,"T OVER BRIDGE",2015-10-01 11:55:00,0.01,"6399","<",4630399
219580,381650,"T OVER BRIDGE",2016-03-09 10:45:00,0.0347,"0714",NA,4642858
219580,381650,"T OVER BRIDGE",2016-03-09 10:45:00,0.0229,"0731",NA,4642858
219580,381650,"T OVER BRIDGE",2016-03-09 10:45:00,0.0106,"0733",NA,4642858
219580,381650,"T OVER BRIDGE",2016-03-09 10:45:00,0.0263,"6399",NA,4642858
219580,381650,"T OVER BRIDGE",2017-01-23 12:30:00,0.0015,"0714",NA,4670190
219580,381650,"T OVER BRIDGE",2017-01-23 12:30:00,0.00097,"0731",NA,4670190
219580,381650,"T OVER BRIDGE",2017-01-23 12:30:00,0.00043,"0733",NA,4670190
219580,381650,"T OVER BRIDGE",2017-01-23 12:30:00,0.00092,"6399",NA,4670190
219580,381650,"T OVER BRIDGE",2016-05-27 11:30:00,0.00107,"0714",NA,4649101
219580,381650,"T OVER BRIDGE",2016-05-27 11:30:00,0.00053,"0731",NA,4649101
219580,381650,"T OVER BRIDGE",2016-05-27 11:30:00,0.00021,"0733",NA,4649101
219580,381650,"T OVER BRIDGE",2016-05-27 11:30:00,0.00047,"6399",NA,4649101
219580,381650,"T OVER BRIDGE",2017-02-27 10:00:00,0.00846,"0714",NA,4672605
219580,381650,"T OVER BRIDGE",2017-02-27 10:00:00,0.00615,"0731",NA,4672605
219580,381650,"T OVER BRIDGE",2017-02-27 10:00:00,0.003,"0733",NA,4672605
219580,381650,"T OVER BRIDGE",2017-02-27 10:00:00,0.00642,"6399",NA,4672605
219580,381650,"T OVER BRIDGE",2017-03-15 10:55:00,0.00139,"0714",NA,4674266
219580,381650,"T OVER BRIDGE",2017-03-15 10:55:00,9e-04,"0731",NA,4674266
219580,381650,"T OVER BRIDGE",2017-03-15 10:55:00,0.00044,"0733",NA,4674266
219580,381650,"T OVER BRIDGE",2017-03-15 10:55:00,0.00093,"6399",NA,4674266
